  0.000288
 0.11923209E+02 -0.33421502E+04  0.75761579E+04
 0.14386849E+02 -0.35294150E+04  0.78165774E+04
 0.17073424E+02 -0.36997082E+04  0.80238743E+04
 0.19998784E+02 -0.38583825E+04  0.82120638E+04
  0.001
 0.19993960E+01 -0.11930100E+04  0.29950631E+04
 0.30765160E+01 -0.14406029E+04  0.36673083E+04
 0.43848360E+01 -0.16637781E+04  0.41213732E+04
 0.59194890E+01 -0.18635258E+04  0.44651076E+04
 0.76895290E+01 -0.20399292E+04  0.47343104E+04
 0.96907690E+01 -0.21965122E+04  0.49518568E+04
 0.11923209E+02 -0.23362077E+04  0.51318129E+04
 0.14386849E+02 -0.24616821E+04  0.52834209E+04
 0.17073424E+02 -0.25754779E+04  0.54134642E+04
 0.19998784E+02 -0.26814032E+04  0.55314062E+04
  0.002
 0.19993960E+01 -0.52873723E+03  0.12505528E+04
 0.30765160E+01 -0.63100895E+03  0.14943437E+04
 0.43848360E+01 -0.72039459E+03  0.16535186E+04
 0.59194890E+01 -0.79883214E+03  0.17709286E+04
 0.76895290E+01 -0.86715163E+03  0.18608372E+04
 0.96907690E+01 -0.92704176E+03  0.19320693E+04
 0.11923209E+02 -0.97996416E+03  0.19899551E+04
 0.14386849E+02 -0.10271150E+04  0.20379332E+04
 0.17073424E+02 -0.10695473E+04  0.20784948E+04
 0.19998784E+02 -0.11089282E+04  0.21151439E+04
  0.00355
 0.19993960E+01 -0.26842852E+03  0.60206988E+03
 0.30765160E+01 -0.31703435E+03  0.70448370E+03
 0.43848360E+01 -0.35842027E+03  0.76916708E+03
 0.59194890E+01 -0.39411707E+03  0.81563505E+03
 0.76895290E+01 -0.42477944E+03  0.85036913E+03
 0.96907690E+01 -0.45135994E+03  0.87731209E+03
 0.11923209E+02 -0.47465192E+03  0.89875927E+03
 0.14386849E+02 -0.49523176E+03  0.91621054E+03
 0.17073424E+02 -0.51362504E+03  0.93071940E+03
 0.19998784E+02 -0.53064956E+03  0.94378570E+03
  0.005
 0.19993960E+01 -0.17895063E+03  0.38759824E+03
 0.30765160E+01 -0.20981906E+03  0.44760269E+03
 0.43848360E+01 -0.23564504E+03  0.48462593E+03
 0.59194890E+01 -0.25769832E+03  0.51073460E+03
 0.76895290E+01 -0.27649332E+03  0.52990091E+03
 0.96907690E+01 -0.29268412E+03  0.54453226E+03
 0.11923209E+02 -0.30679237E+03  0.55599668E+03
 0.14386849E+02 -0.31919618E+03  0.56518628E+03
 0.17073424E+02 -0.33024107E+03  0.57271157E+03
 0.19998784E+02 -0.34043969E+03  0.57948344E+03
  0.006
 0.19993960E+01 -0.14419517E+03  0.30613269E+03
 0.30765160E+01 -0.16838263E+03  0.35102496E+03
 0.43848360E+01 -0.18843953E+03  0.37834475E+03
 0.59194890E+01 -0.20546710E+03  0.39739150E+03
 0.76895290E+01 -0.21990925E+03  0.41122262E+03
 0.96907690E+01 -0.23230989E+03  0.42166476E+03
 0.11923209E+02 -0.24307592E+03  0.42976888E+03
 0.14386849E+02 -0.25251231E+03  0.43619543E+03
 0.17073424E+02 -0.26090011E+03  0.44141084E+03
 0.19998784E+02 -0.26863888E+03  0.44609596E+03
  0.0072
 0.19993960E+01 -0.11618984E+03  0.24149349E+03
 0.30765160E+01 -0.13509625E+03  0.27494325E+03
 0.43848360E+01 -0.15063508E+03  0.29497962E+03
 0.59194890E+01 -0.16374851E+03  0.30877193E+03
 0.76895290E+01 -0.17481925E+03  0.31866116E+03
 0.96907690E+01 -0.18428676E+03  0.32603795E+03
 0.11923209E+02 -0.19247801E+03  0.33169403E+03
 0.14386849E+02 -0.19964276E+03  0.33612377E+03
 0.17073424E+02 -0.20598759E+03  0.33967377E+03
 0.19998784E+02 -0.21183969E+03  0.34286585E+03
